run_id,date,stage,direction,lane_mask,session,bit_sha256,ltx_sha256,xsa_sha256,elf_sha256,CNT_CHIP_MAX,CNT_PREAMBLE,RX_DETECT_WINDOW,RX_DATA_PHASE_DELAY_CYCLES,RX_PREAMBLE_REALIGN_EDGE,IR_LANE_COUNT,IR_B_MODE,IR_PARALLEL_2LANE_MODE,B_SESSION_ID,IR_B_TX_LANE_MASK,IR_B_RX_LANE_MASK,IR_B_ACK_LANE_MASK,IR_B_EXPECTED_A_LANE_MASK,MAX_PACKET_BYTES,FRAGMENT_BYTES,MAX_FRAGS,MAX_FRAME_BYTES,GUARD_CYCLES,B_BACKOFF_SLOT_CYCLES,B_START_IDLE_CYCLES,B_RECOVERY_RESET_CYCLES,B2A_ENABLE,B2A_FREE_RUN,TX_ONLY_ACK_MODE,STREAM_FULL_MODE,MAX_RETRY,FRAG_TIMEOUT_CYCLES,PSPS_PAYLOAD_BYTES,PSPS_TX_ONLY,PSPS_TDM_BIDIR,PSPS_RX_ONLY,PSPS_INTER_PACKET_US,PSPS_STAGE_SECONDS,PSPS_MAX_OUTSTANDING,PSPS_WINDOW_START_GAP_US,PSPS_2LANE_ONLY,PSPS_STAGE_LANE_MASK,PSPS_STAGE_SESSION_ID,PSPS_PAYLOAD_LANE_MASK,PSPS_RX_LANE_MASK,PSPS_POLL_SLEEP_US,IR_TX_POLL_US,uart_mode,uart_payload_bytes,uart_rx_timeout_us,uart_stage_seconds,sent,rx_ok,tx_fail,rx_timeout,rx_bad,rx_mismatch,loss,win_rx_mbps,status,sticky,tx_lane,rx_good,rx_crc,rx_err,phy0,rec,txp,txi,txa,rxb,last_error,raw_a_tx0_edges,raw_a_tx1_edges,raw_a_rx0_edges,raw_a_rx1_edges,raw_b_tx0_edges,raw_b_tx1_edges,raw_b_rx0_edges,raw_b_rx1_edges,raw_a_tx0_high,raw_a_tx1_high,raw_a_rx0_low,raw_a_rx1_low,raw_b_tx0_high,raw_b_tx1_high,raw_b_rx0_low,raw_b_rx1_low,shutdown_ok,uart_log,ila_csv,ila_summary,vivado_config_log,vitis_build_log,summary_path,verdict
2lane_prearmed_b_rx_flush_state_20260606_022027,2026-06-06 02:20:27,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,242,0,264,0,264,0,0,0,850,0,528,0,528,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_022027.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_022027.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_022027.summary.txt,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_022027.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_022027,2026-06-06 02:20:27,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_blank_20260606_013152.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_022027.summary.txt,RAW_CAPTURE
2lane_prearmed_b_rx_flush_state_20260606_023100,2026-06-06 02:31:00,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,96,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00006023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,306,0,328,0,328,0,0,0,1074,0,656,0,656,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_023100.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_023100.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_023100.summary.txt,reports\vivado_config_2lane_preamble96_20260606_022306.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_023100.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_023100,2026-06-06 02:31:00,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,96,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_preamble96_20260606_022306.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_023100.summary.txt,RAW_CAPTURE
2lane_prearmed_b_rx_flush_state_20260606_025021,2026-06-06 02:50:21,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00004023,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,306,0,328,0,328,0,0,0,1074,0,656,0,656,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_025021.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_025021.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_025021.summary.txt,reports\vivado_config_2lane_tx96_rx64_20260606_0242.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_025021.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_025021,2026-06-06 02:50:21,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_tx96_rx64_20260606_0242.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_025021.summary.txt,RAW_CAPTURE
2lane_prearmed_b_rx_flush_state_20260606_030445,2026-06-06 03:04:45,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,94,0,94,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0xA0001004,,0x00000003,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,0,0,306,0,328,0,328,0,0,0,1074,0,656,0,656,0,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_030445.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_030445.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_030445.summary.txt,reports\vivado_config_2lane_tx96_rx64_20260606_0242.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_030445.summary.txt,FAIL
ila_2lane_prearmed_b_rx_flush_state_20260606_030445,2026-06-06 03:04:45,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,5..15,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_tx96_rx64_20260606_0242.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_030445.summary.txt,RAW_CAPTURE
2lane_prearmed_b_rx_flush_state_20260606_033123,2026-06-06 03:31:23,2lane,A_TO_B_RX_OBSERVE,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,2,0,0,0,0,0,0.0%,0.000,0x00000000,0x00000001,0x00000202,0x00002E2F,0x00000000,0x00000000,0xA00E1700,,0x00000000,0x00000000,0x00000003,0x00000000,none,0,124,306,124,328,0,328,124,0,248,1074,248,656,0,656,499,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_rx_flush_state_20260606_033123.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_033123.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_rx_flush_state_20260606_033123.summary.txt,reports\vivado_config_2lane_tx96_rx64_earlywin_20260606_0322.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_rx_flush_state_20260606_033123.summary.txt,INCONCLUSIVE
ila_2lane_prearmed_b_rx_flush_state_20260606_033123,2026-06-06 03:31:23,,A_TO_B_RX_OBSERVE,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_tx96_rx64_earlywin_20260606_0322.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_rx_flush_state_20260606_033123.summary.txt,RAW_CAPTURE
2lane_prearmed_b_tx_nonzero_20260606_035052,2026-06-06 03:50:52,2lane,B_TO_A,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,stream_tdm_bidir,247,500000,10,1201,1201,0,0,0,0,0.0%,0.235,0x00000014,0x00000003,0x00000101,0x00000403,0x00000000,0x00000000,0xA90E2100,,0x00000000,0x00000000,0x00000003,0x00000003,none,18,102,324,102,328,0,346,101,36,204,1110,204,656,0,719,439,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_tx_nonzero_20260606_035052.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_tx_nonzero_20260606_035052.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_tx_nonzero_20260606_035052.summary.txt,reports\vivado_config_2lane_bdefault_direct_20260606_0342.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\2lane_prearmed_b_tx_nonzero_20260606_035052.summary.txt,PASS
ila_2lane_prearmed_b_tx_nonzero_20260606_035052,2026-06-06 03:50:52,,B_TO_A,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,100000,100000,2048,,,0,1,,,247,,1,,0,20,,,,0x00000001,0x2203,0x00000001,0x00000002,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_bdefault_direct_20260606_0342.log,reports\vitis_build_stream_fdx_partition_1plus1_4M_20260606.log,reports\ila_2lane_prearmed_b_tx_nonzero_20260606_035052.summary.txt,RAW_CAPTURE
2lane_prearmed_b_tx_nonzero_20260606_103701,2026-06-06 10:37:01,2lane,B_TO_A,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,1024,0,2048,,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,stream_tdm_bidir,247,500000,10,2733,2733,0,0,0,0,0.0%,0.541,0x00000014,0x00000083,0x00000101,0x00000304,0x00000000,0x00000000,0xA90E2100,,0x00000000,0x00000000,0x00000003,0x00000003,none,18,102,324,102,328,0,346,101,36,204,1110,204,656,0,719,410,1,C:\Users\user\Documents\RF_COMM\reports\uart_2lane_prearmed_b_tx_nonzero_20260606_103701.log,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_tx_nonzero_20260606_103701.csv,C:\Users\user\Documents\RF_COMM\reports\ila_2lane_prearmed_b_tx_nonzero_20260606_103701.summary.txt,reports\vivado_config_2lane_speed_start0_boff1024_20260606_102721.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\2lane_prearmed_b_tx_nonzero_20260606_103701.summary.txt,PASS
ila_2lane_prearmed_b_tx_nonzero_20260606_103701,2026-06-06 10:37:01,,B_TO_A,,,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,15,64,0..10,0,0,2,stream_bidir,,0x2203,,,,,255,128,2,142,1408,1024,0,2048,,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,reports\vivado_config_2lane_speed_start0_boff1024_20260606_102721.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\ila_2lane_prearmed_b_tx_nonzero_20260606_103701.summary.txt,RAW_CAPTURE
lane0_hw_loopback_safe_20260606_114608,2026-06-06 11:46:08,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,stream_tdm_bidir,247,500000,10,4,0,4,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401003,,0x00000001,0x00000000,0x00000001,0x00000001,tx_done_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_114608.log,,,reports\vivado_configure_parallel_2lane_noila_20260606_113808.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_114608.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_115012,2026-06-06 11:50:12,1lane,A_TO_B_ACK_LOOP,0x00000001,0x2201,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,stream_tdm_bidir,247,500000,10,71,0,71,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0xB040110A,,0x00000001,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_115012.log,,,reports\vivado_configure_parallel_2lane_noila_20260606_113808.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_115012.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_122005,2026-06-06 12:20:05,1lane,A_TO_B_ACK_LOOP,0x00000001,0x2201,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,$cnt_preamble,3..7,0,1,1,loopback,0,0x2201,,,,,16,16,1,30,"$guard_cycles""",1024,100000,2048,,,0,0,,,247,,1,,0,10,1,,1,,,,,10,1,roundtrip_loopback,8,500000,30,45574,45574,0,0,0,0,0.0%,0.104,0x00000000,0x00000003,0x00000002,0x00000002,0x00000000,0x00000000,0x80100F00,,0x00000000,0x00000000,0x00000001,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_122005.log,,,reports\vivado_config_true_single_lane_16B_20260606_121309.out.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_122005.summary.txt,PASS
lane0_hw_loopback_safe_20260606_123829,2026-06-06 12:38:29,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,849,0,849,0,0,0,100.0%,0.000,0x0000000C,0x0000000A,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401108,,0x00000001,0x00000000,0x00000000,0x00000001,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_123829.log,,,reports\vivado_config_2lane_4m_20260606_123041.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_123829.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_124835,2026-06-06 12:48:35,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,775,0,775,0,0,0,100.0%,0.000,0x00000000,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401108,,0x00000001,0x00000000,0x00000000,0x00000000,tx_dma_busy_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_124835.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_124835.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_125758,2026-06-06 12:57:58,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,41782,27687,14095,0,0,0,33.7%,1.963,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0xB0400101,29227,0x00000001,0x00000001,0x00000001,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_125758.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_125758.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_130412,2026-06-06 13:04:12,2lane,A_TO_B_ACK_LOOP,0x00000003,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,42346,5051,37293,0,0,0,88.0%,0.371,0x00000001,0x00000000,0x00000101,0x00000000,0x00000000,0x00000000,0xB0481000,39323,0x00000001,0x00000001,0x00000000,0x00000000,none,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_130412.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_130412.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_130806,2026-06-06 13:08:06,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2201,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,17181,0,17181,0,0,0,100.0%,0.000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0xB0401003,35579,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_130806.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_130806.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_131429,2026-06-06 13:14:29,lane-mask,A_TO_B_ACK_LOOP,0x00000001,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,15518,8368,7150,0,0,0,46.0%,0.775,0x00000011,0x00000000,0x00000001,0x00000000,0x00000000,0x00000000,0xB0400502,7376,0x00000001,0x00000000,0x00000000,0x00000000,tx_dma_complete_timeout,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_131429.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_131429.summary.txt,FAIL
lane0_hw_loopback_safe_20260606_131724,2026-06-06 13:17:24,lane-mask,A_TO_B_ACK_LOOP,0x00000002,0x2203,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,UNKNOWN_MUTABLE_ARTIFACT,7,64,3..7,0,1,2,stream_bidir,1,0x2203,,,,,255,255,1,269,1408,100000,100000,2048,0,,0,1,,,247,,1,,0,10,1,,1,,,,,10,1,tx_only_halfduplex,247,500000,30,18777,0,18777,0,0,0,100.0%,0.000,0x00000021,0x00000000,0x00000100,0x00000000,0x00000000,0x00000000,0xB0480401,38876,0x00000001,0x00000000,0x00000000,0x00000000,tx_retry_exhausted,,,,,,,,,,,,,,,,,1,C:\Users\user\Documents\RF_COMM\reports\uart_lane0_hw_loopback_safe_20260606_131724.log,,,reports\vivado_config_2lane_4m_b2aoff_20260606_124147.log,reports\vitis_build_psps_2lane_speed_start0_boff1024_20260606_103533.log,reports\lane0_hw_loopback_safe_20260606_131724.summary.txt,FAIL
